name,data_fraction,test_auroc,test_pr_auc,test_minrp,training_time
sand,0.9,0.8760163661261605,0.5410041751225445,0.5291828793774319,1336.459750175476
sand,0.9,0.8787999531289876,0.5430567276542668,0.5145914396887159,1342.9992961883545
sand,0.9,0.8807487743528177,0.5472510005676868,0.5253411306042886,1433.8938915729525
sand,0.9,0.8791533476528248,0.5391789144087994,0.5287244401168452,1453.4472424983978
sand,0.9,0.877509386615347,0.5466780663982944,0.5331384015594542,1881.3720910549164
sand,0.9,0.8779173977849474,0.529306183839803,0.5194931773879142,1925.0942919254303
sand,0.9,0.8709188332097012,0.5380872600633146,0.5155945419103314,2174.595789194107
sand,1.0,0.8793088189001399,0.5527333189819377,0.5326192794547225,1151.0369229316711
sand,1.0,0.8800745070351205,0.5541627128693476,0.5263157894736842,1284.3097999095917
sand,1.0,0.8818926206953395,0.5531591870440628,0.5263157894736842,1332.365683078766
sand,1.0,0.8801604041234574,0.5449845895934105,0.5331384015594542,1461.226853132248
sand,1.0,0.8793992466875006,0.5487455899825691,0.5263157894736842,1551.7476160526276
sand,1.0,0.878631262170823,0.5508720620683374,0.5326192794547225,1559.7882919311523
sand,1.0,0.8789882564281308,0.5468888261058233,0.5165692007797271,1647.686562538147
sand,1.0,0.8788621416279137,0.5514038746266704,0.5214424951267057,1694.9686176776886
sand,1.0,0.8782031421452823,0.544017236879864,0.5292397660818714,1695.464388132095
sand,1.0,0.8783452074886372,0.5378729348858339,0.5214424951267057,1781.1880831718445
strats,0.6,0.8936371855943136,0.5777341897934917,0.5477582846003899,4796.297668933868
strats,0.6,0.8931203135194072,0.5788483082783933,0.5467836257309941,4398.212716579437
strats,0.6,0.8891903975992509,0.5641234072987243,0.5341130604288499,7225.410857200623
strats,0.6,0.8911179307441072,0.5720223835784799,0.5419103313840156,7164.096167564392
strats,0.6,0.8919932245568357,0.5759114807793858,0.5448343079922028,5088.131993532181
strats,0.6,0.8918803915318381,0.5795216787947588,0.543859649122807,5491.499812602997
strats,0.6,0.8904391327273865,0.5775014528070668,0.5448343079922028,5565.587205171585
strats,0.6,0.8920245049994091,0.5725598152702464,0.5458089668615984,5948.496794939041
strats,0.6,0.8929328791214466,0.5791178929677478,0.5458089668615984,5042.744786024094
strats,0.6,0.8934552128609293,0.5832839798079501,0.5469506292352372,5424.1936638355255
tcn,0.6,0.8664244418427061,0.5069491311622847,0.4990403071017274,378.67312145233154
tcn,0.6,0.8640892078501002,0.5081272466500826,0.51364522417154,381.4920527935028
tcn,0.6,0.869061494867525,0.5250406096280478,0.5097465886939572,354.78272128105164
tcn,0.6,0.8723854763415585,0.5111528833074626,0.5058479532163743,358.8280198574066
tcn,0.6,0.8743243672661588,0.5324661376263673,0.5160662122687439,330.82797384262085
tcn,0.6,0.8736312323799253,0.5223459212444864,0.5121713729308666,356.42866253852844
tcn,0.6,0.8766906334438578,0.5238678036682871,0.5150631681243926,355.913054227829
tcn,0.6,0.8757306217658255,0.5261329668644373,0.5199222546161322,354.387499332428
tcn,0.6,0.8742877492877492,0.5263852650176377,0.5194931773879142,355.9071497917176
tcn,0.6,0.8703932100585988,0.535483185835151,0.5214007782101168,382.15202736854553
tcn,0.7,0.8709614093676483,0.521072537895677,0.52046783625731,395.765625
tcn,0.7,0.8783589237144482,0.5330590028837402,0.5125968992248062,367.7934095859528
tcn,0.7,0.8747671965474335,0.5344904513873777,0.52046783625731,425.94050645828247
tcn,0.7,0.866105865430543,0.524161404423807,0.50682261208577,424.57888102531433
tcn,0.7,0.8772406478924429,0.5343610054264071,0.5185873605947955,398.2948906421661
tcn,0.7,0.8728453733246344,0.52752477954972,0.5155945419103314,422.3702337741852
tcn,0.7,0.8749725675483779,0.5192710768273658,0.50682261208577,398.823561668396
tcn,0.7,0.875290461252469,0.5280370553706423,0.50682261208577,371.5477721691132
tcn,0.7,0.8738684424027751,0.5277035151422247,0.5140640155189137,396.4453032016754
tcn,0.7,0.8732767206974248,0.535989967564657,0.5165692007797271,424.15630984306335
tcn,0.8,0.8767026739316736,0.5394089954665663,0.5263157894736842,439.6176314353943
tcn,0.8,0.8765602982664678,0.5365858681696452,0.5219084712755598,409.80366611480713
tcn,0.8,0.8743881694387097,0.5313558460056194,0.5048732943469786,439.0230321884155
tcn,0.8,0.8781929635885719,0.536415522704501,0.5155945419103314,440.0247995853424
tcn,0.8,0.8748486870654874,0.5291124940969743,0.5180136319376826,441.2210614681244
tcn,0.8,0.8727010115995825,0.5151280717233245,0.50682261208577,440.49881052970886
tcn,0.8,0.8788674170993795,0.5392197817434774,0.5253411306042886,445.2954475879669
tcn,0.8,0.877645804101015,0.5351249235168685,0.5155945419103314,447.6141948699951
tcn,0.8,0.8774125661978571,0.5251321984777026,0.5248296007789679,449.0077967643738
tcn,0.8,0.8744622742967113,0.519104373576453,0.5067307692307692,442.8146209716797
tcn,0.9,0.8781789370409099,0.5401539785320153,0.5164728682170543,455.921813249588
tcn,0.9,0.8706325302700345,0.5215098783404275,0.5165692007797271,525.3860325813293
tcn,0.9,0.8741637446761183,0.5312736279368486,0.5214424951267057,517.1578540802002
tcn,0.9,0.8778334867564563,0.5332452483174899,0.521865889212828,478.75802206993103
tcn,0.9,0.8743151817393713,0.529886697032471,0.5175438596491229,480.7977547645569
tcn,0.9,0.8721980419435978,0.525466283469193,0.5212355212355212,516.1816737651825
tcn,0.9,0.8795992180882387,0.5430761277398961,0.5253411306042886,479.4262602329254
tcn,0.9,0.8780929158238324,0.5305579357011072,0.5194931773879142,481.6585433483124
tcn,0.9,0.874825474991038,0.5333728905115667,0.5155642023346303,514.3307785987854
tcn,0.9,0.8756679367519381,0.535549986493348,0.5077972709551657,446.7047829627991
tcn,1.0,0.8727896395202078,0.5363336870916406,0.5160349854227405,558.9338591098785
tcn,1.0,0.8768481528153889,0.5313530811163806,0.5145067698259188,522.6696639060974
tcn,1.0,0.8710316662346985,0.5159860145325291,0.5146198830409356,522.5085756778717
tcn,1.0,0.8771033615055921,0.543803069545794,0.5330739299610895,526.5900511741638
tcn,1.0,0.8752404373700994,0.5307841637719035,0.5243664717348928,522.6381237506866
tcn,1.0,0.8740968392850581,0.5356179738092495,0.5267770204479065,557.8927528858185
tcn,1.0,0.8812676324875697,0.5367060843177128,0.5389105058365758,521.5924882888794
tcn,1.0,0.8772976850486436,0.5400477159333281,0.530214424951267,482.9674823284149
tcn,1.0,0.8745908716717361,0.5345204870992103,0.5263157894736842,558.2216393947601
tcn,1.0,0.8767118594584611,0.5423820151841764,0.5146198830409356,484.0708348751068
strats,0.6,0.8917254788638544,0.5817072700956349,0.5510204081632653,3477.324095010757
strats,0.7,0.8935797139875216,0.5852000698488524,0.5458089668615984,3704.028971195221
strats,0.7,0.8936961467459899,0.5792519972696937,0.5380116959064327,3745.103530883789
strats,0.8,0.894349684564045,0.5850720528831196,0.550682261208577,3956.0308921337128
strats,0.6,0.8891856807071168,0.5572669455720227,0.518840579710145,3989.699616670609
strats,0.8,0.8948291938880996,0.5858033548581907,0.5448343079922028,4510.85390496254
strats,1.0,0.8963609425442817,0.5892809261975818,0.5555555555555556,4466.347674131393
strats,0.9,0.8962539435700816,0.5928447217942892,0.5597667638483965,5240.488108158112
strats,1.0,0.8949730590981899,0.5860893331960608,0.5458089668615984,5961.799523115158
strats,0.6,0.8924785679316876,0.5724322285217863,0.5481986368062317,3110.7777881622314
strats,0.7,0.8951990354700358,0.5879775021208257,0.5565302144249513,3940.809146881104
strats,0.7,0.8933623645631313,0.5786724589781966,0.5477582846003899,3436.961408853531
strats,0.9,0.8952923182184248,0.5870061046358027,0.5448343079922028,4395.8737897872925
strats,0.9,0.8941615053936419,0.585213450503594,0.5516569200779727,5784.60081577301
strats,0.8,0.894194647767321,0.5803980485981353,0.5462512171372931,3772.1648280620575
strats,1.0,0.8958207963305559,0.5907838721844695,0.5528612997090203,5225.015780925751
strats,0.8,0.8958857777261401,0.5908345294875665,0.5467836257309941,4286.115099191666
strats,0.8,0.8932888182844613,0.57831587365537,0.5452775073028238,4832.328961610794
strats,0.6,0.8924733545245919,0.5787651383456724,0.545631067961165,2995.487493753433
strats,0.8,0.8940267015815987,0.5922750302387674,0.5526315789473685,4963.848101615906
strats,0.9,0.8938577623659533,0.5848793194012725,0.547918683446273,5574.128561973572
strats,0.9,0.8959868185208025,0.5871168255040715,0.5555555555555556,3855.868715286255
strats,0.8,0.8949770932822518,0.5855235408125912,0.54421768707483,3833.39985704422
strats,0.6,0.8923693346401608,0.5887853323192858,0.5433300876338851,4031.23952293396
strats,1.0,0.8962474268112121,0.5907566289625379,0.5510597302504817,4548.26402425766
strats,0.7,0.8937443086972539,0.5804082549795537,0.5467836257309941,2942.215055704117
strats,0.6,0.8925362877959601,0.5788870334545368,0.550682261208577,2985.9131395816803
strats,0.8,0.8953121788168843,0.5917080533294583,0.5573929961089494,3780.452850818634
strats,0.6,0.8939579342594329,0.5789327815626617,0.5552325581395349,3217.464539766312
strats,0.7,0.8943120735557124,0.5770045139874419,0.5477582846003899,3826.6756994724274
strats,0.6,0.8942878684513401,0.5803193364103136,0.5419103313840156,3090.2170202732086
strats,0.9,0.8958131624130231,0.5954492270557287,0.5559883154819864,6481.561298370361
strats,1.0,0.8952921940896846,0.5839827121567545,0.550682261208577,3891.959289550781
strats,0.8,0.8925660786936493,0.5799587267846089,0.5404089581304771,5200.456944465637
strats,1.0,0.8959290986565298,0.5899164889959817,0.5584795321637427,4654.342454433441
strats,0.6,0.891378290777036,0.57222474852345,0.5360623781676414,4393.449170589447
strats,1.0,0.8964324406987356,0.5900968569970534,0.5594541910331384,4567.463652610779
strats,0.6,0.8932903078293458,0.5761532710973593,0.5584795321637427,2694.568875312805
strats,0.7,0.8938562728210688,0.5814952035668168,0.5452775073028238,3971.781251430512
strats,0.9,0.8956657595338322,0.5876581274619087,0.5487329434697856,5118.17981004715
strats,1.0,0.8965617828462025,0.5883730673458308,0.5524271844660195,4507.190771102905
strats,0.7,0.8938079867410644,0.5827669319274724,0.545101842870999,4013.1160032749176
strats,0.9,0.8963819823657745,0.5889119820932114,0.5490767735665695,4362.767206668854
strats,0.7,0.8925950627545259,0.5851560552023051,0.5477582846003899,3628.838045358658
strats,0.7,0.8934127608317222,0.5865364145728159,0.5467836257309941,3612.0362582206726
strats,0.9,0.897036327020642,0.5871342327638519,0.5536062378167641,3855.16525554657
strats,0.9,0.8959088656718494,0.5922382235148965,0.5584795321637427,4755.4217982292175
strats,1.0,0.8965341021370997,0.5892094129109765,0.5540408958130477,4997.4684472084045
strats,0.8,0.897157600799985,0.5898727409892581,0.5494186046511628,4716.530426502228
strats,1.0,0.8946582686126081,0.5903168991161272,0.5565302144249513,6639.641470193863
grud,0.6,0.8860792348505839,0.5601448189164018,0.5219084712755598,5840.043189287186
grud,0.6,0.8811989892941444,0.5422630869628959,0.5194931773879142,6202.458074808121
grud,0.6,0.8882800374173674,0.5611229232151853,0.5376447876447876,9919.278008699415
grud,0.7,0.8893708807877506,0.5645117951008938,0.5458089668615984,10363.288692951202
grud,0.7,0.8907261183751249,0.5666975747947609,0.5350194552529183,10939.474595069883
grud,0.9,0.8918214303801617,0.578357491826865,0.5455426356589147,11991.98194217682
grud,0.7,0.8865388835761788,0.5672947282907177,0.543859649122807,13764.248112916946
grud,1.0,0.8905508485937207,0.5753556130467289,0.5458089668615984,13961.482789039612
grud,0.9,0.8918091416348649,0.5683796673905162,0.5481986368062317,14719.185542106628
grud,1.0,0.8888552500002482,0.5650082623263557,0.5423563777994158,15046.009701251984
grud,0.7,0.8883970908195377,0.5601441074553536,0.5310679611650485,15436.604585170746
grud,0.9,0.8898889941500606,0.5718382246231369,0.5409356725146199,10651.233434915544
grud,1.0,0.8853386207211582,0.5580010748842685,0.5306718597857838,17362.515600919724
grud,0.9,0.8891305675463919,0.5692674959931113,0.5327014218009478,12762.99923658371
grud,0.6,0.8915128463315984,0.567299108900531,0.5412221144519883,8147.195490121841
grud,0.6,0.8889425125047292,0.5643207490783206,0.5263157894736842,8797.066012382507
grud,0.8,0.8902010538033545,0.5708901361087231,0.5443037974683544,13728.502388477324
grud,1.0,0.8917473255221601,0.5693394055809209,0.5413826679649465,13681.128171920776
grud,0.7,0.8878193956618495,0.5637646709455422,0.5448343079922028,8947.460367202759
grud,0.8,0.886333698768345,0.561984326897084,0.532304725168756,12284.457768440248
grud,0.7,0.8869900915474286,0.5626511466071662,0.5331384015594542,7093.859939336777
grud,0.8,0.8907750250988313,0.5771306790800224,0.546679499518768,10768.309657096865
grud,0.8,0.8863617518636688,0.5622923162610913,0.5285024154589372,15542.629435777664
grud,1.0,0.8899707949899653,0.5751920390987633,0.5419103313840156,13708.285353899002
grud,1.0,0.8905607788929504,0.5682686697364161,0.5476653696498055,16436.8366587162
grud,0.8,0.8879334699742507,0.5546728040261352,0.5347490347490348,14252.99000954628
grud,1.0,0.8847897854956064,0.5564441813617973,0.530214424951267,20717.476830244064
grud,1.0,0.8878834460918812,0.568891950305771,0.5433300876338851,18218.889220952988
